video_id,comment_id,author,content,parent_comment_id,likes,created_time,collection_time,valid_from_time,valid_to_time
T6z-0dpXPvU,UgxqnJ7w5UlvZ2N_LFV4AaABAg,@growtomato,Best ever Python tutorial!,,0,1년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgznSYInBIUjOTDHebJ4AaABAg,@foreverkim7,조코딩 보다 왓는대 속도나 핵심 너무 좋아요. 너무 많은 설멸이 오히려 더 햇갈리는 경우가 있어서. 감사합니다,,1,11개월 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugzdj_uDgFby7GmE29h4AaABAg,@seulakoo,강사님은 진짜 빛!!!,,0,1년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugw-kucQSRMQC0TTWCx4AaABAg,@최건우-c6y,중간중간 개그 요소가 들어가 있어서 좋네요 좋은 강의 감사합니다!,,0,1년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgwEgl-YozIDTVqK1IJ4AaABAg,@yakkook,1회 시청 완료 했습니다.!  내용이 쏙쏙 들어오네요 감사합니다.,,0,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgykRdWd7sPBv9IhiHx4AaABAg,@sdf-l7y,다른 언어 기초지식이 조금 있어서 수월하게 들었네요. 이론을 확실하게 정리하니 자신감이 생기는 기분입니다. 이제 실습도 열심히 해봐야겠어요. 좋은 강의 감사합니다!,,0,2년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgwuG6jj-K2c6By97Vt4AaABAg,@techwhose,나도코딩님 좋은 영상 감사합니다. 잘 배우겠습니다.,,0,1년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgwfyEHEewEcP8CjXV54AaABAg,@asdf12-d4h,GOAT,,0,1년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgxpBwaD8dW-VgIxygZ4AaABAg,@재승이-z7n,좋은 강의 감사합니다,,0,8개월 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgzB2qOf6evt-Q-uinN4AaABAg,@torutomaktu,이거 개 좋다... 처음에 1배속으로 듣고 두번째는 1.5배속으로 듣고 그다음 1.75배속으로 듣는 식으로 하면 2-3시간만에 배울수있을듯. 중간중간 멈췄다가 연습도 해보고. 근데 나도코딩님은 비유가 정말 쩐다.,,0,2년 전(수정됨),2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugz2bbgQDDJ4KDPPuPl4AaABAg,@YechanGD,10:00 아주 좋은 강의입니다!!!!,,1,2년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgwInlIco79wSRvYgAR4AaABAg,@somas6104,"정말 100분에 모두 설명하셨네요
감사합니다",,0,9개월 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgwNTa2upEu4Ku5olH14AaABAg,@zero1zuck,기본편은 보고 1분 파이썬은 안봤었는데... 자료형 비교 설명 좋네요!,,2,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgwQYrbYxJ79Fyxxi2B4AaABAg,@박철영-z7d,감사합니다. 덕분에 잘 정리가 되었습니다.,,0,1년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgxAspT-MOUg14Oy_fF4AaABAg,@studypapa1,"정말 도움이 많이 되는 강의입니다. 감사합니다^^
55:33",,0,2년 전(수정됨),2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugx97wGaZ5IwZ-lrB1V4AaABAg,@lxve1123,"중간 중간 나오는 캐릭터가 넘무 귀여워요,,, 👍",,0,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugwhl-A9bgxlBtzLqh14AaABAg,@toriskii0113,교과서만 봤을땐 제가 컴퓨터가되는줄 알았는데 덕분에 잘이해됩니다ㅜㅜ 감사합니다 정보중간고사 ㅎㅇㅌ!!,,1,6개월 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugz7piO11fOKdOn37GF4AaABAg,@addicctt,클래스는 여기서 배우니까 이해가 되네요,,2,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgyOjaryFRWTZ49T3OR4AaABAg,@우쥔,너무 재밌다..... 공부가 지루하지않고 .... 재밌을수있다니... 땡큐 나도코딩!!,,0,1년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugx3YmsP_CxQBlvaL-54AaABAg,@snowkj9434,타사이트에서 파이썬 공부실패후 이강의를 들었는데 너무 쉽게 설명해 주셔서 이게 그거였구나 이해가 가네요. 쉬운설명과 찰떡같은 예문 너무 감사합니다. ^^,,0,4개월 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgyAaEud2b7CTn4EVm54AaABAg,@doodooroong6181,"와 너무 쉽고 이해가 쏙쏙 되네요!! 28:42 듣고 나머진 내일 고고!
올해는 파이썬과 친해지기로❤",,0,5개월 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugwch3JxPiyTDrF9znl4AaABAg,@kenron-n4y,감동입니다,,0,2년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugweiv-sLJYl0zmwDMp4AaABAg,@민들레바람-u2b,"넘 감사 드립니다.
나도코딩님 복 많이 받으실거예요~
항상 건강하세요^^",,0,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugx_z0sYce88eM0CTfJ4AaABAg,@widerhorizon,덕분에 파이선 개념을 가볍게 훑을 수 있었어요. 감사합니다👍👏🏽,,0,2주 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgzUhzLf75UEXSfpVKZ4AaABAg,@joeyeom5126,복습하기 너무 좋네요 감사합니다 ^^,,0,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgzcTboiC24R53FL5El4AaABAg,@dlagytjs,하루 1개씩 너무 재미나게 배웠습니다 명작입니다.,,0,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgxPrf3xPYoMLus7nH54AaABAg,@solidtype123,로직 타다가 들어왔는데 정말 이해하기 쉽게 설명해주시네요... 감사합니다.,,0,1년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgzIjwX9x1ToHOYYcjB4AaABAg,@ellaseo5578,우왓 동영상 하나로 1분 파이썬 모아주시다니 친절하셔라! 감사합니당!,,1,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugxc3VTlw_XXWwT_cTN4AaABAg,@kimyoungju942,재미있었습니다 😊,,0,9개월 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugytie1yrn6ztL0tCMB4AaABAg,@dbm0514,정말 좋은 강의,,0,2년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgzhYxMbiamffMjX5vx4AaABAg,@yeji7624,학교수업보다 알아듣기 쉽습니다. 감사합니다. ^^국가자료가지고 코딩하는것도 함번 해보고싶어요,,0,1년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgyzpaKrHBHqVSoURdZ4AaABAg,@won9083,레전드 강의,,0,8개월 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgxfC10eKW82K8eNBF14AaABAg,@feye80,아...정말 강의 잘하시네요.. 정말 감사합니다.,,0,2년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugx2Wn5EIdHLHPjTOtx4AaABAg,@widerhorizon,감사 🙏🏽 합니다,,0,2주 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugw22cdeEbCOwdciUSF4AaABAg,@asdfasfasfsadfable,파이썬 다른 곳에서 들으면서 첫 언어다 보니 아무래도 많이 헤맸는데 이걸로 먼저 개념잡고 6시간 풀강들으려구요. 좋은강의 감사합니다.,,0,2년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgwkPdng3_hz2wO3c_l4AaABAg,@윤한빈-r2f,정ㅇㅇㅇㅇㅇㅇ말 유익했습니다 사랑해융,,0,2년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugx7eWyTjDjL8iCiiNl4AaABAg,@갈굼먹고,너무 좋아요 대박,,0,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgyYlQApizqBrhAQoLJ4AaABAg,@CHO정상,아예 파이썬 설치도 처음해보는 입장에서 재미있게 잘 들었습니다. 덕분에 코딩이라는게 그리 어렵지만은 않게 느껴지네요. 감사합니다.,,7,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgwjgHMvhMuRxKpjubN4AaABAg,@kimjiyoung8655,고맙습니다 :yougotthis:,,1,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugw4KFegOQSgeaF3_E54AaABAg,@ziekfrit,55:50 그쵸 SIRO 품번들은 확실히 리콜해야할 대상이 많죠 ㅋㅋㅋㅋㅋ. 좋은 강의 정말 감사합니다. 재밌게들었습니다,,0,2년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugzg1K5r-SKPLMtodWN4AaABAg,@민누이,잘보고갑니다 감사합니다,,0,8개월 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgzxErXHKmPZhYdUy0p4AaABAg,@팥빙수-g3n,수고하셨습니다. 완강 했습니다.,,0,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgxkK1Whb0hpzgMTtZp4AaABAg,@김남현-n2z,꿀꽈배기의 진심인 승생님...,,0,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgwXI5EZo4SAwAaFGzx4AaABAg,@김형석-t5h,40 분 - if 46- 반복문 52 break 1::14 나는 왜 안돼는것인가! 51 멤버변수부터,,0,2년 전(수정됨),2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgxgAoiCZnPajxNOj1F4AaABAg,@양지원-d5v,파이썬 한동안 안써서 까먹었는데 훑어보기 좋네용,,0,3년 전(수정됨),2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgwMxYz5ZUK5LA4Ial14AaABAg,@디즈니란도,진짜 조아,,0,3주 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugx_biyAVYLOZ54Ynk94AaABAg,@jaejaesoo6506,"어찌저찌 따라하다보니 1회독 했습니다. 사실 예전에 파이썬을 주피터 노트북으로 시작한 터라, vscode 환경이 조금 낯설었는데 덕분에 재밌게 배울 수 있었습니다. 감사합니다.",,0,2년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgyE588ad_vgiKaDBsd4AaABAg,@woojuazoomma,오아아아아아 두ㅐ박입니다!!!사부님!!,,0,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgxnPGyX1YZP_GIwWpZ4AaABAg,@나는지미,"원래도 스크래치를 오래 했어서 나머지는 충분히
이해하기 쉬웠는데 클래스는 진짜... 이야...
코딩은 빡센거였구나 다시금 자각이 되네요
그래도 쉽게 설명해주셔서 잘 이해했습니다
감사합니다!",,0,1년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgynC3tshCY8pfAwl6F4AaABAg,@Heal_Sound-1502,미쳤다 저런 좋은 강의가.. 있었구나....,,1,1년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugx9l2s-y7TAtqGVc7p4AaABAg,@k나이스-u8w,감사합니다.,,0,2년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgzWe7tIyfnoBPEeksV4AaABAg,@bgk8348,강의 잘하시네요,,0,1년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgwPgx9XY_FtymuCj8h4AaABAg,@SH-db4ki,너무 잘배웠습니다.,,0,1년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugz-crbzhQ16sD0VHDB4AaABAg,@rrradiohead,잘 봤습니당 :),,0,1년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgxxZYTJtDqhNHLHsuN4AaABAg,@jpfy-ch,감사합니다 :),,0,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgzKVzCfFJZbpbmiAF94AaABAg,@닭가슴살스테이크-c7q,"데이터 분석 직무인데요
어차피 파이썬 코테는 천천히 준비해도 되고 데이터 분석을 위한 파이썬 문법 자체의 이해를 위해서는 이만한 강의가 없네요 감사해요",,0,7개월 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugz2sXNsy1cI6XQL0m94AaABAg,@손강주,새록새록,,0,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugxe8P462aFbcBTCQYh4AaABAg,@user-qu4rg7xi5y,기능 더 많은 블랙박스가 더 저련한건 함정. 잘보고 갑니다. 감사합니다!,,0,5개월 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgxM9OxUsHDalj5CpDx4AaABAg,@견종원,"오늘로 두번째 영상 시청을 완료했습니다.
100분 완성 영상을 처음 볼 때는 용어가 너무 생소해서 공부하는 내용이 머릿속에도 들어오지 않았어요. 
그래서 영화보듯이 한번 쭈욱 봤습니다. 그리고 두번째 영상을 완주하고 나니 어느 정도 용어가 귀에 익었네요.
물론 괄호 위치, 콜론, 콤마의 위치는 아직도 헷갈립니다. 그래도 한 걸음 나아간 영상들을 이해하는데 도움이 될 거 같아요",,0,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgxT4fyFsINSl5GWRx94AaABAg,@MuteScope,내일 봐야지,,0,6개월 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugwjbt5PK0XCIciN3oJ4AaABAg,@BLO883,와 설명 맛있다 ;;;;,,0,2년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgzFazjBt2cONfV94Nl4AaABAg,@happyload007,좋아요 구독 굿~!,,0,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugx9-YCVZPzYM-Clhfd4AaABAg,@flood8727,크 감사합니다,,0,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgwEJyL53v5APjiNPfx4AaABAg,@코인불장졸업,와 나도코딩님 감사합니다... ㅠㅠ 자바는 모르겠고 파이썬하면 다들 나도코딩추천하더라구요,,1,3년 전(수정됨),2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugy-Za17pZ9VfnBMv5V4AaABAg,@siroocat,ㅠㅠ 오열 중 감사합니다 사랑합니다 뭔가 울컥하네요 선생님 도 보고싶어요 졸업하고 싶지 않아요 ㅜ,,0,1년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
