video_id,comment_id,author,content,parent_comment_id,likes,created_time,collection_time,valid_from_time,valid_to_time
3R6vFdb7YI4,UgxMYzpBbrwnJ-wMCKN4AaABAg,@적절한거리유지,와,,1,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,Ugxu-O3Pf-Go6lx1K9V4AaABAg,@lililill3577,"좋은 강의 감사합니다!! c언어를 다 하고 파이썬도 한번 배워보려고 하는데 직접 함수를 짜서 처리해야했던 부분이 cound,find로 쉽게 처리 할 수 있군요!! 이 강의보고 파이썬도 마스터 해보겠습니다!!",,3,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgyJw-WxGtBrnlZphnF4AaABAg,@현지현지-p4t,"조코딩님 ~ 너무 감사합니다 🙏🏻💕
코딩에 대해 알게되어서 너무 감사합니다",,1,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgyCEL1LrCVQgOzACaF4AaABAg,@phs30094246,말이 진짜 빨라요,,0,3개월 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,Ugw4r87v6iNosjbbhLR4AaABAg,@김연주-n4j,25:45 총정리,,1,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgwTW3Gl2mP0H9ax2KF4AaABAg,@moonkyujang2431,어려워!!!😅🙄🤨,,3,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgzdeYbRz_ZfP1CV-NJ4AaABAg,@실명안알랴줌,감사합니다,,1,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgzrXxj-L4JXbQ7yF754AaABAg,@js5511,최고!,,0,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgwUcaxPwIa0o0JQAip4AaABAg,@공돌이지망생-f6q,샐행버튼은 생겼는데 code language not supported or define 이라고뜨네요 어떻게 해야할까요...,,2,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgziODL9gl1Nnf15FFd4AaABAg,@BanBakSiNaeGaMatEum,"16:52 ~ 22:00 : 자료형 메소드 함수
23:30 리스트 메소드 함수

외울게 아니라 이런게 있다 정도만 알고 나중에 필요할 때 구글링해서 쓰면 유용한 것들
강의 다 보고 와서 부수적으로 보자",,2,4년 전(수정됨),2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,Ugws9IsaWWi71ziszIR4AaABAg,@charleslee8513,4/9 1강 학습 완료,,1,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgzmeFxWT3Ni0fdZkUF4AaABAg,@와플-i9h,집에 점프 투 파이썬 책이 있긴 한데 책만 봐서는 뭐가 뭔지 몰라서 우연히 조코딩님 영상을 보게 됬는데 정말 설명을 잘 해주시더라구요 ㅠㅠ 조코딩님 덕분에 하고 싶은데 못 했던 코딩 시작하게 되었습니다! 감사합니당,,0,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,Ugx3G17xBpY7H8W3I5t4AaABAg,@HGtiger,책갈피 13:37,,1,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgyQ6Ye2kLz6Em6EASp4AaABAg,@빈채-f9g,A=A+1 을 집합할때 속한다 기호 (삼지창 기호)로 생각하면 편할듯 합니다.,,1,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgxQMRtdju18d0iEW2x4AaABAg,@YYH418,2021 4/14 기초 1편 완강 !,,2,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgzrZXRv3o4ejhN0rzx4AaABAg,@김서현-w6j,5:00,,1,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,Ugwin5uuo1XvY0Dc2Tl4AaABAg,@d7197,11:36 책갈피,,1,4년 전(수정됨),2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgzO9JohGgWmkQGqZIp4AaABAg,@TOXIC-so9nc,사랑해요,,0,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgwSVanbVo30IImGgd94AaABAg,@NoName-qz3tz,정말 좋은 강의네요&₩@,,1,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
